X,Y,date
37.270833333,25.026388889,1986-03-01 00:00:00+00:00
32.9166666670001,16.5500000000001,1986-10-25 00:00:00+00:00
31.8000000000001,15.9166666670001,1986-10-25 00:00:00+00:00
31.7,16.016666667,1986-10-25 00:00:00+00:00
-11.776111111,18.14,1986-11-14 00:00:00+00:00
-11.831666667,18.1958333330001,1986-11-17 00:00:00+00:00
-11.830277778,18.1958333330001,1986-11-26 00:00:00+00:00
-11.829166667,18.1961111110001,1986-11-29 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-16 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-12 00:00:00+00:00
37.2500000000001,25.083333333,1986-03-17 00:00:00+00:00
37.283333333,19.1333333330001,1986-03-01 00:00:00+00:00
37.316666667,18.9166666670001,1986-04-01 00:00:00+00:00
44.4166666670001,24.6666666670001,1986-06-10 00:00:00+00:00
44.4166666670001,24.6666666670001,1986-06-11 00:00:00+00:00
44.4166666670001,24.6666666670001,1986-06-12 00:00:00+00:00
44.4166666670001,24.6666666670001,1986-06-13 00:00:00+00:00
1.86027777800007,22.828611111,1986-10-15 00:00:00+00:00
2.58111111100004,18.6219444440001,1986-10-15 00:00:00+00:00
2.93083333300007,17.9927777780001,1986-10-15 00:00:00+00:00
42.5497222220001,16.891944444,1986-12-15 00:00:00+00:00
38.766666667,23.7333333330001,1986-03-15 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-12 00:00:00+00:00
38.766666667,23.7333333330001,1986-04-13 00:00:00+00:00
38.8500000000001,23.516666667,1986-04-14 00:00:00+00:00
39.1666666670001,22.283333333,1986-04-25 00:00:00+00:00
39.3500000000001,21.9247222220001,1986-04-25 00:00:00+00:00
7.50000000000006,19.3833333330001,1986-10-17 00:00:00+00:00
-12.3641666669999,18.225833333,1986-11-15 00:00:00+00:00
7.87972222200005,19.1261111110001,1986-10-23 00:00:00+00:00
8.15222222200003,19.1052777780001,1986-10-18 00:00:00+00:00
7.93583333300006,18.955833333,1986-10-14 00:00:00+00:00
7.98222222200008,18.8847222220001,1986-10-17 00:00:00+00:00
7.95500000000004,18.9447222220001,1986-10-30 00:00:00+00:00
4.66111111100003,17.150833333,1986-10-17 00:00:00+00:00
40.9250000000001,19.533333333,1986-01-05 00:00:00+00:00
